virus_tax_id,tax_id,superkingdom,class,order,family,subfamily,genus,species,no rank,,,,
186160,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
471358,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10598,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37115,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10599,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
31552,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
40540,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37116,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
334210,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
28311,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37119,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37120,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
45240,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
338322,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
940838,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37121,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
37122,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10600,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10620,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
39457,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
120686,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1484958,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1297549,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10579,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
333771,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
129724,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
333772,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
150546,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
652810,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
171370,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
120381,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
337054,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
333769,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
211787,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
247269,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
338324,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1288116,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
188538,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11224,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11226,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12063,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
39085,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
195055,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
362784,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
376148,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
411152,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
602074,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
289365,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1511919,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10798,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1729141,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
145856,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12080,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12081,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12083,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12086,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1891762,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1208309,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1303334,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1891764,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
746830,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
746831,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
943908,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
988774,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
253182,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12730,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11216,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12129,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
573824,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185892,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185946,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
39767,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
147684,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185893,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185894,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
31708,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
147674,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185895,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
147675,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
44128,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185896,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12135,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185897,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
185898,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
