Order,Family,Genus,Species,Genome Composition
Caudovirales,Podoviridae,Pocjvirus,Shigella virus POCJ13,dsDNA
Caudovirales,Podoviridae,Tl2011virus,Escherichia virus 191,dsDNA
Caudovirales,Podoviridae,Tl2011virus,Escherichia virus PA2,dsDNA
Caudovirales,Podoviridae,Tl2011virus,Escherichia virus TL2011,dsDNA
Caudovirales,Podoviridae,Tl2011virus,Shigella virus VASD,dsDNA
Caudovirales,Podoviridae,Bcep22virus,Burkholderia virus Bcep22,dsDNA
Caudovirales,Podoviridae,Bcep22virus,Burkholderia virus Bcepil02,dsDNA
Caudovirales,Podoviridae,Bcep22virus,Burkholderia virus Bcepmigl,dsDNA
Caudovirales,Podoviridae,Bcep22virus,Burkholderia virus DC1,dsDNA
Caudovirales,Podoviridae,Bpp1virus,Bordetella virus BPP1,dsDNA
Caudovirales,Podoviridae,Bpp1virus,Burkholderia virus BcepC6B,dsDNA
Caudovirales,Podoviridae,Cba41virus,Cellulophaga virus Cba41,dsDNA
Caudovirales,Podoviridae,Cba41virus,Cellulophaga virus Cba172,dsDNA
Caudovirales,Podoviridae,Dfl12virus,Dinoroseobacter virus DFL12,dsDNA
Caudovirales,Podoviridae,Ea92virus,Erwinia virus Ea9-2,dsDNA
Caudovirales,Podoviridae,Ea92virus,Erwinia virus Frozen,dsDNA
Caudovirales,Podoviridae,Epsilon15virus,Escherichia virus phiV10,dsDNA
Caudovirales,Podoviridae,Epsilon15virus,Salmonella virus Epsilon15,dsDNA
Caudovirales,Podoviridae,Epsilon15virus,Salmonella virus SPN1S,dsDNA
Caudovirales,Podoviridae,F116virus,Pseudomonas virus F116,dsDNA
Caudovirales,Podoviridae,F116virus,Pseudomonas virus H66,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus APEC5,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus APEC7,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus Bp4,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus EC1UPM,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus ECBP1,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus G7C,dsDNA
Caudovirales,Podoviridae,G7cvirus,Escherichia virus IME11,dsDNA
Caudovirales,Podoviridae,G7cvirus,Shigella virus Sb1,dsDNA
Caudovirales,Podoviridae,Jwalphavirus,Achromobacter virus Axp3,dsDNA
Caudovirales,Podoviridae,Jwalphavirus,Achromobacter virus JWAlpha,dsDNA
Caudovirales,Podoviridae,Kf1virus,Edwardsiella virus KF1,dsDNA
Caudovirales,Podoviridae,Kpp25virus,Pseudomonas virus KPP25,dsDNA
Caudovirales,Podoviridae,Kpp25virus,Pseudomonas virus R18,dsDNA
Caudovirales,Podoviridae,Lit1virus,Pseudomonas virus Ab09,dsDNA
Caudovirales,Podoviridae,Lit1virus,Pseudomonas virus LIT1,dsDNA
Caudovirales,Podoviridae,Lit1virus,Pseudomonas virus PA26,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus Ab22,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus CHU,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus LUZ24,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus PAA2,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus PaP3,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus PaP4,dsDNA
Caudovirales,Podoviridae,Luz24virus,Pseudomonas virus TL,dsDNA
Caudovirales,Podoviridae,Luz7virus,Pseudomonas virus KPP21,dsDNA
Caudovirales,Podoviridae,Luz7virus,Pseudomonas virus LUZ7,dsDNA
Caudovirales,Podoviridae,N4virus,Escherichia virus N4,dsDNA
Caudovirales,Podoviridae,Nonanavirus,Salmonella virus 9NA,dsDNA
Caudovirales,Podoviridae,Nonanavirus,Salmonella virus SP069,dsDNA
Caudovirales,Podoviridae,P22virus,Salmonella virus BTP1,dsDNA
Caudovirales,Podoviridae,P22virus,Salmonella virus HK620,dsDNA
Caudovirales,Podoviridae,P22virus,Salmonella virus P22,dsDNA
Caudovirales,Podoviridae,P22virus,Salmonella virus ST64T,dsDNA
Caudovirales,Podoviridae,P22virus,Shigella virus Sf6,dsDNA
Caudovirales,Podoviridae,Pagevirus,Bacillus virus Page,dsDNA
Caudovirales,Podoviridae,Pagevirus,Bacillus virus Palmer,dsDNA
Caudovirales,Podoviridae,Pagevirus,Bacillus virus Pascal,dsDNA
Caudovirales,Podoviridae,Pagevirus,Bacillus virus Pony,dsDNA
Caudovirales,Podoviridae,Pagevirus,Bacillus virus Pookie,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus 172-1,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus ECB2,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus NJ01,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus phiEco32,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus Septima11,dsDNA
Caudovirales,Podoviridae,Phieco32virus,Escherichia virus SU10,dsDNA
Caudovirales,Podoviridae,Prtbvirus,Brucella virus Pr,dsDNA
Caudovirales,Podoviridae,Prtbvirus,Brucella virus Tb,dsDNA
Caudovirales,Podoviridae,Sp58virus,Escherichia virus Pollock,dsDNA
Caudovirales,Podoviridae,Sp58virus,Salmonella virus FSL SP-058,dsDNA
Caudovirales,Podoviridae,Sp58virus,Salmonella virus FSL SP-076,dsDNA
Caudovirales,Podoviridae,Una961virus,Helicobacter virus 1961P,dsDNA
Caudovirales,Podoviridae,Una961virus,Helicobacter virus KHP30,dsDNA
Caudovirales,Podoviridae,Una961virus,Helicobacter virus KHP40,dsDNA
Caudovirales,Podoviridae,Unassigned,Hamiltonella virus APSE1,dsDNA
Caudovirales,Podoviridae,Unassigned,Lactococcus virus KSY1,dsDNA
Caudovirales,Podoviridae,Unassigned,Phormidium virus WMP3,dsDNA
Caudovirales,Podoviridae,Unassigned,Phormidium virus WMP4,dsDNA
Caudovirales,Podoviridae,Unassigned,Pseudomonas virus 119X,dsDNA
Caudovirales,Podoviridae,Unassigned,Roseobacter virus SIO1,dsDNA
Caudovirales,Podoviridae,Unassigned,Vibrio virus VpV262,dsDNA
Caudovirales,Podoviridae,Vp5virus,Vibrio virus VC8,dsDNA
Caudovirales,Podoviridae,Vp5virus,Vibrio virus VP2,dsDNA
Caudovirales,Podoviridae,Vp5virus,Vibrio virus VP5,dsDNA
Caudovirales,Siphoviridae,Camvirus,Streptomyces virus Amela,dsDNA
Caudovirales,Siphoviridae,Camvirus,Streptomyces virus phiCAM,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Aaronocolus,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Caliburn,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Danzina,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Hydra,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Izzy,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Lannister,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Lika,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Sujidade,dsDNA
Caudovirales,Siphoviridae,Likavirus,Streptomyces virus Zemlya,dsDNA
Caudovirales,Siphoviridae,R4virus,Streptomyces virus ELB20,dsDNA
Caudovirales,Siphoviridae,R4virus,Streptomyces virus R4,dsDNA
Caudovirales,Siphoviridae,Unassigned,Streptomyces virus phiHau3,dsDNA
Caudovirales,Siphoviridae,Acadianvirus,Mycobacterium virus Acadian,dsDNA
Caudovirales,Siphoviridae,Acadianvirus,Mycobacterium virus Baee,dsDNA
Caudovirales,Siphoviridae,Acadianvirus,Mycobacterium virus Reprobate,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Adawi,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Bane1,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus BrownCNA,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Chrisnmich,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Cooper,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus JAMaL,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Nigel,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Stinger,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Vincenzo,dsDNA
Caudovirales,Siphoviridae,Coopervirus,Mycobacterium virus Zemanar,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Apizium,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Manad,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Oline,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Osmaximus,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Pg1,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Soto,dsDNA
Caudovirales,Siphoviridae,Pg1virus,Mycobacterium virus Suffolk,dsDNA
Caudovirales,Siphoviridae,Pipefishvirus,Mycobacterium virus Athena,dsDNA
Caudovirales,Siphoviridae,Pipefishvirus,Mycobacterium virus Bernardo,dsDNA
Caudovirales,Siphoviridae,Pipefishvirus,Mycobacterium virus Gadjet,dsDNA
Caudovirales,Siphoviridae,Pipefishvirus,Mycobacterium virus Pipefish,dsDNA
Caudovirales,Siphoviridae,Rosebushvirus,Mycobacterium virus Godines,dsDNA
Caudovirales,Siphoviridae,Rosebushvirus,Mycobacterium virus Rosebush,dsDNA
Caudovirales,Siphoviridae,Brujitavirus,Mycobacterium virus Babsiella,dsDNA
Caudovirales,Siphoviridae,Brujitavirus,Mycobacterium virus Brujita,dsDNA
Caudovirales,Siphoviridae,Che9cvirus,Mycobacterium virus Che9c,dsDNA
Caudovirales,Siphoviridae,Che9cvirus,Mycobacterium virus Sbash,dsDNA
Caudovirales,Siphoviridae,Hawkeyevirus,Mycobacterium virus Hawkeye,dsDNA
Caudovirales,Siphoviridae,Plotvirus,Mycobacterium virus Plot,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus AG11,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus Ent1,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus f18SE,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus Jersey,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus L13,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus LSPA1,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SE2,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SETP3,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SETP7,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SETP13,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SP101,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus SS3e,dsDNA
Caudovirales,Siphoviridae,Jerseyvirus,Salmonella virus wksl3,dsDNA
Caudovirales,Siphoviridae,K1gvirus,Escherichia virus K1G,dsDNA
Caudovirales,Siphoviridae,K1gvirus,Escherichia virus K1H,dsDNA
Caudovirales,Siphoviridae,K1gvirus,Escherichia virus K1ind1,dsDNA
Caudovirales,Siphoviridae,K1gvirus,Escherichia virus K1ind2,dsDNA
Caudovirales,Siphoviridae,Sp31virus,Salmonella virus SP31,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus Lmd1,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus LN03,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus LN04,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus LN12,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus LN6B,dsDNA
Caudovirales,Siphoviridae,Lmd1virus,Leuconostoc virus P793,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus 1A4,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus Ln8,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus Ln9,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus LN25,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus LN34,dsDNA
Caudovirales,Siphoviridae,Una4virus,Leuconostoc virus LNTR3,dsDNA
