virus tax id,host tax id
520975,9823
40065,9823
11096,9823
358769,9823
358812,9823
149596,9823
1465644,9823
1477411,9823
1477412,9823
1477413,9823
1477414,9823
12104,9823
12090,9823
106966,9823
1843739,9823
1391031,9823
12122,9823
35292,9823
12121,9823
290057,9823
59300,9823
12461,9823
641501,9823
93838,9823
211044,9823
1086543,9823
1086544,9823
11553,9823
1173138,9823
11072,9823
11049,9823
2014960,9823
11086,9823
1239566,9823
1239567,9823
121791,9823
1978536,9823
12288,9823
1088689,9823
754189,9823
1511784,9823
1511785,9823
1249501,9823
1114942,9823
1105383,9823
1105384,9823
1105385,9823
1105386,9823
35265,9823
35267,9823
45370,9823
2170116,9823
2170119,9823
2170120,9823
2170121,9823
2170122,9823
2170123,9823
2170124,9823
2170125,9823
1105378,9823
1254425,9823
1105379,9823
1093928,9823
1165907,9823
795694,9823
795695,9823
1084715,9823
1138844,9823
1084717,9823
1084718,9823
1131622,9823
46221,9823
133704,9823
85708,9823
479166,9823
479167,9823
479168,9823
348291,9823
348292,9823
348293,9823
479169,9823
479170,9823
479171,9823
1868221,9823
720569,9823
85709,9823
85543,9823
86385,9823
85544,9823
1506546,9823
1159905,9823
1586324,9823
1476502,9823
1559519,9823
61673,9823
194958,9823
194959,9823
509154,9823
168238,9823
106333,9823
64141,9823
28295,9823
1525377,9823
2017712,9823
42005,9823
494652,9823
1156769,9823
1136133,9823
703582,9823
569195,9823
130371,9823
2560645,9823
1208310,9823
10796,9823
707546,9823
1241957,9823
1472911,9823
1820046,9823
412969,9823
442302,9823
28344,9823
1965066,9823
1965067,9823
1002921,9823
1328031,9823
1328032,9823
1475062,9823
1475063,9823
1537166,9823
2017724,9823
138681,9823
363168,9823
237020,9823
1105380,9823
1105381,9823
1663127,9823
1930510,9823
1488557,9823
398815,9823
32606,9823
11292,9823
186539,9823
129003,9823
59303,9823
686984,9823
1401324,9823
1471436,9823
638664,9823
390157,9823
10345,9823
1608255,9823
2025338,9823
1680894,9823
1573583,9823
1525854,9823
1766554,9823
63421,9823
505220,9823
12075,9823
12076,9823
10276,9823
118140,9823
687386,9823
687387,9823
1968861,9823
1239832,9823
742012,9823
11149,9823
1511916,9823
35612,9823
11277,9823
82664,9823
10497,9825
686262,9825
1843763,9825
1086035,9825
2560580,9825
152219,9825
159151,9825
1985364,9825
1813615,9825
1813613,9825
1795648,9825
1114942,9825
2170117,9825
1511887,9825
1028489,9825
494652,9825
703582,9825
569195,9825
91740,9825
91741,9825
1126383,9825
1689785,9825
2126099,9825
1357321,9825
2517212,9825
1755694,9825
159138,9825
446138,9825
11242,9832
28873,9836
203172,9836
1699095,9837
2169876,9837
2169877,9837
2170105,9837
2170106,9837
2170107,9837
2170108,9837
40065,9837
1574422,9837
11588,9837
40050,9838
1263720,9838
1699095,9838
2169876,9838
2169877,9838
2170105,9838
2170106,9838
2170107,9838
2170108,9838
996650,9838
996651,9838
40065,9838
1662272,9838
2014603,9838
2014604,9838
1479610,9838
1637527,9838
1574422,9838
1335626,9838
1714621,9844
1843741,9844
1843771,9844
1714621,9850
10564,9850
12121,9850
11577,9850
1908804,9850
11039,9850
2219143,9852
2219133,9852
2219134,9852
2219135,9852
2219136,9852
2219137,9852
2219138,9852
2219139,9852
2219142,9852
470214,9858
1907787,9858
1434070,9859
1905556,9859
79891,9860
1747359,9860
10565,9860
1579460,9860
40051,9861
10565,9870
1370094,9870
305676,9872
305674,9872
10910,9872
78522,9873
40051,9874
2170000,9874
449133,9874
10910,9874
1408137,9874
2772504,9874
422134,9874
64295,9890
40051,9891
10910,9891
188938,9891
422140,9894
1922325,9894
422141,9894
422139,9894
119222,9894
11242,9894
40051,9901
374078,9902
36370,9906
31612,9913
194965,9913
11582,9913
70566,9913
35252,9913
318843,9913
649604,9913
318834,9913
40051,9913
358764,9913
1714621,9913
453461,9913
714200,9913
1070324,9913
1887213,9913
1969700,9913
1887214,9913
1887215,9913
1887216,9913
1887217,9913
2758382,9913
1887218,9913
1887219,9913
10562,9913
10563,9913
1001533,9913
2758968,9913
453460,9913
1891754,9913
1917013,9913
10546,9913
39788,9913
114429,9913
10510,9913
70333,9913
111167,9913
10320,9913
10295,9913
35244,9913
1435485,9913
1027244,9913
1027245,9913
1027247,9913
1027248,9913
1522059,9913
130499,9913
1812179,9913
85542,9913
11128,9913
422220,9913
454963,9913
422217,9913
422218,9913
422216,9913
422219,9913
422214,9913
422215,9913
106607,9913
106608,9913
269638,9913
11303,9913
1843764,9913
1843765,9913
1843749,9913
1843750,9913
1843751,9913
1843752,9913
1843753,9913
1843754,9913
207343,9913
10385,9913
1504288,9913
1633878,9913
79889,9913
1548190,9913
31519,9913
1548191,9913
1548192,9913
494651,9913
1431464,9913
11657,9913
11901,9913
129953,9913
129950,9913
1631554,9913
11246,9913
10571,9913
508418,9913
129727,9913
10784,9913
172296,9913
172297,9913
365609,9913
1564115,9913
1561702,9913
1578134,9913
1561703,9913
1561704,9913
1561705,9913
502108,9913
502105,9913
11247,9913
11215,9913
1822365,9913
1155188,9913
2758977,9913
1606765,9913
2340909,9913
11099,9913
981676,9913
54315,9913
60869,9913
381707,9913
402584,9913
82470,9913
46473,9913
243550,9913
190239,9913
39944,9913
2077298,9913
2077296,9913
79891,9913
365327,9913
1127491,9913
1548712,9913
764599,9913
50713,9913
10243,9913
942032,9913
337052,9913
1929150,9913
12090,9913
2015550,9913
12064,9913
1330520,9913
449133,9913
449134,9913
449142,9913
449137,9913
449141,9913
449138,9913
449139,9913
449140,9913
40537,9913
40056,9913
1843742,9913
12111,9913
110195,9913
12121,9913
461292,9913
461293,9913
461295,9913
461289,9913
461290,9913
2306813,9913
1516079,9913
1516080,9913
2008773,9913
397342,9913
627439,9913
11072,9913
318835,9913
1659220,9913
1659219,9913
1550518,9913
11086,9913
376849,9913
2560580,9913
1212483,9913
331642,9913
340017,9913
114424,9913
40059,9913
159151,9913
219447,9913
1843772,9913
10796,9913
129726,9913
11292,9913
11588,9913
11241,9913
11242,9913
159138,9913
159152,9913
159141,9913
1133363,9913
159150,9913
318844,9913
1864484,9913
10245,9913
11036,9913
198833,9913
11277,9913
11280,9913
10561,9913
11242,9915
296148,9925
70566,9925
40051,9925
358764,9925
1714621,9925
338903,9925
39944,9925
11660,9925
507757,9925
135102,9925
1452516,9925
1529392,9925
942034,9925
942033,9925
12090,9925
1849328,9925
239365,9925
12121,9925
1837217,9925
376852,9925
10258,9925
159151,9925
1594788,9925
11292,9925
11588,9925
11242,9925
159138,9925
10266,9925
254355,9925
1691889,9925
164416,9925
35252,9927
11242,9933
70566,9940
318843,9940
2756242,9940
1985371,9940
40051,9940
197780,9940
358764,9940
157731,9940
1714621,9940
621214,9940
56144,9940
12090,9940
1843736,9940
12123,9940
12121,9940
46291,9940
461287,9940
461288,9940
461296,9940
461291,9940
461294,9940
376852,9940
11746,9940
11086,9940
1239577,9940
11023,9940
10258,9940
389484,9940
114430,9940
1194444,9940
69576,9940
10398,9940
1096142,9940
11663,9940
56145,9940
634772,9940
159151,9940
2593991,9940
11292,9940
11588,9940
11242,9940
159138,9940
1133363,9940
1843756,9940
1843757,9940
1843758,9940
1634381,9940
10266,9940
2169971,9940
164416,9940
502096,9962
422137,9962
422135,9962
31612,9970
11303,9970
33756,9983
1843773,9983
1714621,9986
358812,9986
2015550,9986
291612,9986
47001,9986
168014,9986
62352,9986
1391026,9986
10623,9986
2169774,9986
481315,9986
10273,9986
2772507,9986
1161132,9986
576948,9986
1160968,9986
10271,9986
11976,9986
11977,9986
104395,9986
1756444,9986
303317,9986
32606,9986
10623,9987
10271,9988
64295,9989
40065,9989
62352,9989
35339,9989
12538,9989
1917412,9989
64314,9989
64301,9989
64302,9989
11083,9995
35269,9995
41952,9999
240426,10001
2773314,10009
2560317,10026
46290,10026
46292,10026
290057,10026
1972623,10026
11569,10026
673763,10029
673764,10029
12116,10029
1734441,10030
2083199,10034
338079,10036
318843,10036
2015550,10036
449135,10036
449134,10036
449142,10036
449136,10036
449137,10036
449141,10036
449138,10036
449139,10036
449140,10036
40056,10036
12118,10036
172317,10036
172316,10036
1001061,10036
11623,10036
80938,10036
1408129,10036
1891729,10036
694005,10036
11263,10036
64313,10036
159151,10036
60876,10036
332097,10036
44419,10036
84272,10036
12124,10036
204729,10036
60877,10036
40062,10036
307044,10036
47465,10036
46839,10042
2008764,10042
64300,10042
1074206,10042
1281454,10042
1980491,10042
1487796,10044
290008,10045
1980485,10058
1074214,10058
12542,10060
2169991,10080
42764,10080
904698,10088
1651168,10088
11085,10088
12107,10088
2169856,10088
35340,10088
402802,10088
344971,10088
344970,10088
576712,10088
576713,10088
576714,10088
11142,10088
351048,10088
463718,10088
463724,10088
463725,10088
463726,10088
463727,10088
463728,10088
463729,10088
463719,10088
463720,10088
463721,10088
463722,10088
463723,10088
1028321,10088
1028322,10088
1028323,10088
1028324,10088
1028325,10088
1028326,10088
1028327,10088
1028328,10088
1028329,10088
1028330,10088
463709,10088
463710,10088
463711,10088
463712,10088
463713,10088
463714,10088
463715,10088
463716,10088
463717,10088
179241,10088
406269,10088
2169995,10089
11788,10090
11791,10090
44017,10090
273355,10090
1534467,10090
11020,10090
611709,10090
1138490,10090
11792,10090
39444,10090
930275,10090
10243,10090
1511762,10090
12643,10090
1651168,10090
12104,10090
2015550,10090
1027468,10090
353765,10090
11795,10090
11820,10090
1933272,10090
11807,10090
12461,10090
273356,10090
228675,10090
322067,10090
64287,10090
11808,10090
44025,10090
246280,10090
172314,10090
11623,10090
642022,10090
1046251,10090
12107,10090
10794,10090
11801,10090
11809,10090
10244,10090
619591,10090
2169856,10090
1074210,10090
2316143,10090
11757,10090
35340,10090
402802,10090
344971,10090
344970,10090
576712,10090
576713,10090
576714,10090
1569922,10090
10366,10090
931972,10090
1141625,10090
694005,10090
591071,10090
502106,10090
502104,10090
591068,10090
591069,10090
502107,10090
429331,10090
429330,10090
591070,10090
430472,10090
69156,10090
11138,10090
76344,10090
11142,10090
11144,10090
1163669,10090
11786,10090
129956,10090
357231,10090
223997,10090
351048,10090
463718,10090
463724,10090
463725,10090
463726,10090
463727,10090
463728,10090
463729,10090
463719,10090
463720,10090
463721,10090
463722,10090
463723,10090
1028321,10090
1028322,10090
1028323,10090
1028324,10090
1028325,10090
1028326,10090
1028327,10090
1028328,10090
1028329,10090
1028330,10090
463709,10090
463710,10090
463711,10090
463712,10090
463713,10090
463714,10090
463715,10090
463716,10090
463717,10090
11263,10090
11830,10090
10636,10090
179241,10090
11191,10090
1940555,10090
44561,10090
590745,10090
763552,10090
1891770,10090
1246677,10090
549341,10090
64292,10090
644610,10090
60876,10090
296738,10090
270473,10090
1511763,10090
1038068,10090
11938,10090
1511807,10090
64284,10090
434309,10090
2779847,10090
64301,10090
633137,10090
633140,10090
253433,10090
1294177,10090
44419,10090
93923,10090
11819,10090
1623310,10090
12124,10090
12127,10090
204729,10090
204711,10090
11084,10090
64297,10090
438045,10090
749340,10090
1049224,10090
1076255,10090
306276,10090
64320,10090
188539,10092
11048,10092
524649,10092
524650,10092
524651,10092
59305,10095
12107,10095
1134579,10105
55096,10111
55097,10111
2010246,10111
38837,10112
1506566,10112
2060479,10112
1535802,10112
10567,10112
11620,10112
883876,10112
1891768,10112
11629,10112
300175,10112
573900,10112
1906175,10114
341053,10114
12104,10114
1708653,10114
130310,10114
1261657,10114
1930508,10114
2170126,10114
1763507,10114
31632,10114
502102,10114
79700,10114
74581,10114
1248250,10114
529419,10114
241630,10115
1906175,10116
1590370,10116
2034827,10116
10243,10116
12121,10116
1708653,10116
10799,10116
879096,10116
879095,10116
130310,10116
1508224,10116
1261657,10116
694005,10116
11786,10116
11191,10116
1562038,10116
1562039,10116
1562064,10116
1562065,10116
1562066,10116
2773290,10116
11292,10116
2773293,10116
1930508,10116
2170126,10116
1788315,10116
1763507,10116
31632,10116
502102,10116
1299922,10116
74581,10116
1248250,10116
529419,10116
664730,10116
1756445,10116
1679933,10116
1919247,10116
1914442,10116
2050020,10116
1514665,10116
1902501,10116
1980490,10116
12557,10116
204729,10116
1588685,10116
380438,10117
1640278,10117
12557,10117
241630,10119
1036963,10129
10243,10129
33708,10129
1514664,10129
432370,10129
33706,10141
1415526,10141
110195,10141
46292,10141
448086,10141
2169993,10144
11191,10144
11569,10144
2304056,10157
11036,10162
10243,10185
497865,10239
192021,10239
192022,10239
12475,10407
10680,10679
741733,10814
234829,10814
391090,10832
196094,11988
298975,11988
192023,12144
135757,12145
373058,12145
190809,12271
196399,12271
196089,12275
31504,12282
12436,12305
12313,12313
193122,12313
193118,12470
195061,12471
195063,12472
235266,12915
1692242,12922
1920698,13064
214439,13090
2169918,13106
1223302,13106
28321,13123
205895,13123
205908,13123
165803,13123
165429,13123
1521188,13123
1307954,13123
1685953,13131
2560315,13146
133789,13146
10568,13151
210016,13164
64958,13186
64958,13187
185636,13191
1611877,13203
1457322,13203
1764085,13203
1764086,13203
11590,13204
262957,13216
2057942,13221
2050038,13253
2170100,13262
66834,13262
156690,13274
12177,13274
12436,13274
31750,13274
12295,13274
12230,13274
191547,13305
31750,13305
12295,13305
12275,13305
12145,13305
12229,13305
12444,13306
12055,13306
12056,13306
35284,13306
167132,13306
72201,13347
1886606,13379
12897,13422
12165,13422
2116736,13422
73423,13427
12202,13427
326811,13432
1064520,13432
649509,13432
745716,13442
745716,13443
12319,13450
35297,13489
1319979,13493
1493829,13493
515444,13516
2080107,13516
519350,13516
186815,13563
1469905,13563
1469906,13563
12271,13596
2293280,13686
1414671,13686
294369,13686
439491,13686
631345,13686
2018500,13686
1150991,13689
2282912,13689
12253,13707
11577,13712
73423,13731
2058161,13735
365144,13735
1751715,13749
430710,13749
38172,13749
1520332,13749
747056,13749
1714570,13749
31722,13750
2169908,13753
114777,13769
416419,13776
36453,13894
1458187,13894
2161876,13894
2161879,13894
2161880,13894
12474,13894
12889,13894
12144,14366
12238,14366
152177,14366
12302,15371
53954,15819
94290,15819
190503,15853
479060,15957
12282,16107
208086,16739
881944,16739
173976,16901
666636,19013
220813,19013
713089,20025
36772,20997
1973265,20997
390440,21013
447600,21013
447598,21013
265877,21819
300740,21819
312998,21819
12282,21819
404404,22002
515446,22002
12282,22868
1962503,22994
674908,23012
112228,23109
12282,23109
375546,23110
64958,23110
12321,23113
12175,23159
35350,23159
12175,23211
35350,23211
12783,23211
35351,23211
191547,23216
339420,23216
1381464,23216
2185086,23216
1043184,23216
2560349,23216
323118,23216
907191,23216
1980431,23216
198310,23216
378833,23216
243563,23216
12282,23216
12275,23216
12280,23216
157271,23224
37125,24208
12227,24663
10831,24663
858517,25782
335187,26254
206392,26378
32620,26378
60456,26378
12282,26378
759389,27337
1816484,27354
1816485,27354
1816486,27354
1816487,27354
1816488,27354
96491,27405
342409,27405
2315724,27406
2054920,27406
1642018,27406
2035708,27406
218282,27482
10288,27540
1367204,27541
480410,27541
1293539,27543
58094,27543
1911436,27543
1511639,27610
82676,27614
1959842,27622
1959843,27622
1959844,27622
1959845,27622
1959848,27622
1606504,27622
2560582,27660
1985362,27660
1606500,27660
1508712,27663
2015376,27674
904722,27675
452475,27679
1288358,27717
1922569,27813
1778570,27923
1778572,27923
1778573,27923
1778558,27923
1778559,27923
1778560,27923
1778561,27923
157924,28037
10661,28107
1162295,28141
1195085,28141
1327934,28141
1162290,28141
984175,28141
984186,28141
1073754,28141
947842,28141
2496544,28141
1327935,28141
1141138,28141
1141135,28141
1141136,28141
1885242,28141
1873954,28141
2699738,28141
1141137,28141
1498011,28141
1264737,28141
1073767,28141
1920999,28147
310539,28169
1871314,28211
765765,28228
1176423,28253
220812,28350
195062,28351
1262528,28442
1406793,28447
335797,28450
1235712,28450
1282994,28450
332032,28450
431891,28450
431892,28450
12178,28471
2419804,28513
10831,28526
465447,28800
185782,28800
1856030,28800
1798085,28800
683176,28829
1920999,28901
2712970,28901
2712977,28901
2712979,28901
1813783,28901
1813779,28901
1813781,28901
1813782,28901
1813771,28901
1810705,28901
1813769,28901
2713273,28901
2713274,28901
2713276,28901
2713277,28901
2713278,28901
2713279,28901
2713281,28901
2713282,28901
2713285,28901
1543199,28901
1543201,28901
1543203,28901
1543205,28901
1958914,28901
2713292,28901
215158,28901
1611545,28901
2713297,28901
1087480,28901
1173755,28901
1173752,28901
1173758,28901
2713299,28901
2713301,28901
2713222,28901
2713304,28901
2713306,28901
2713308,28901
2713309,28901
2713310,28901
2713314,28901
2713317,28901
2231347,28901
2231351,28901
2231352,28901
2231354,28901
2700089,28901
2698907,28901
2698910,28901
329864,28901
1647458,28901
1647466,28901
2301647,28901
2301648,28901
2419752,28901
2713321,28901
1173760,28901
1913047,28901
1087482,28901
1567025,28901
2081603,28901
424716,28901
2713327,28901
1934252,28901
1541887,28901
1005056,28901
1173741,28901
167478,28909
1930269,28909
10989,28909
31770,28911
2169804,28911
1580606,29001
1766767,29001
1513225,29019
290008,29031
64291,29031
11587,29031
11588,29031
185636,29057
205899,29058
1045778,29058
489830,29058
1936269,29058
559170,29058
566972,29058
51313,29058
148363,29058
37206,29058
348686,29064
1128423,29065
2250215,29073
461322,29073
1344113,29078
2035399,29078
1329402,29078
64285,29078
1391033,29084
1353241,29084
10243,29092
2169991,29095
2480172,29159
261939,29159
1094892,29195
198608,29256
425386,29292
374422,29303
1874000,29339
1698451,29339
1983461,29339
1406781,29339
1874001,29339
1805948,29339
1873999,29339
1690431,29339
1981931,29339
2023949,29339
2591398,29339
1873998,29339
1805950,29339
1805951,29339
1805952,29339
1805953,29339
1805954,29339
1983413,29339
1406791,29339
1382932,29339
1690456,29339
1510440,29339
1805956,29339
1403390,29385
1572704,29387
1572703,29387
2126734,29387
1868844,29387
1147043,29388
37105,29397
1552735,29397
12348,29397
2267607,29397
297254,29397
1100790,29442
1080237,29442
2024237,29446
1220601,29449
1220602,29449
1220603,29449
1220715,29449
1220716,29449
1220717,29449
1308869,29459
1133293,29459
1308871,29461
2053078,29471
2489618,29471
2320194,29471
2489627,29471
2489628,29471
2320195,29471
2163635,29471
2320197,29471
1654601,29471
2489634,29471
1873959,29471
1958917,29471
1958919,29471
1983582,29471
2489635,29471
2026082,29491
2026113,29491
2024208,29491
1141132,29491
1881421,29497
573173,29497
573174,29497
573175,29497
1913109,29497
148943,29549
1985202,29655
1985203,29655
2065797,29661
268331,29674
268343,29674
221262,29674
2282643,29679
1959287,29695
268331,29709
268343,29709
193118,29728
123735,29728
12271,29760
190810,29760
596768,29760
223769,29760
2338396,29760
2169998,29760
748667,29760
1640277,29760
12273,29760
233784,29760
2560515,29760
1849838,29760
12274,29760
141860,29760
103722,29760
1906317,29760
1737345,29760
367121,29760
1815581,29760
64003,29760
55951,29760
1263294,29760
70177,29760
71032,29760
203168,29760
217615,29760
184610,29760
659661,29760
1051792,29760
1381007,29760
103723,29760
1395525,29760
1471299,29760
167634,29760
68893,29760
196400,29760
81832,29760
204933,29760
630199,29760
1050407,29760
12903,29760
35288,29760
35289,29760
51617,29760
2022475,29760
2045345,29760
2052157,29760
2093496,29760
2016034,29760
12904,29760
46342,29760
12809,29760
12282,29760
12145,29777
202566,29818
312274,29818
51680,29818
1529605,29917
1923423,29979
103442,30076
1004049,30097
862943,30097
1629132,30127
1906245,30213
83191,30253
10493,30343
1983771,30415
2079601,30415
1891748,30423
349563,30423
11039,30427
1463817,30455
1670973,30455
2006072,30457
2006073,30457
2006074,30457
2116441,30516
2758380,30521
1629667,30521
1629671,30521
1279099,30521
1511914,30521
1604873,30521
1604871,30521
1843767,30532
1176035,30538
1714621,30538
404135,30538
2169757,30538
1641642,30543
1961072,30548
160796,30548
2054610,30635
2054611,30635
10244,30650
619591,30650
36363,30942
36363,30948
1016879,30962
1923099,30989
1923101,30989
1923120,30989
1923131,30989
1923142,30989
1923216,30989
1923258,30989
1923272,30989
1923279,30989
1923280,30989
1923281,30989
1923282,30989
1923285,30989
1923294,30989
1923296,30989
1923321,30989
1923322,30989
1923323,30989
1923344,30989
1923345,30989
43764,31033
2027888,31943
279530,32008
2115967,32008
242527,32008
1470458,32022
1470459,32022
1470461,32022
1470462,32022
1229752,32022
1340809,32022
889951,32051
889953,32051
444878,32051
1493508,32051
1079998,32051
1493509,32051
1493510,32051
1493511,32051
1493512,32051
1340810,32051
1493513,32051
1493514,32051
889950,32051
754037,32051
754038,32051
461711,32051
754039,32051
1340812,32051
1340811,32051
2484640,32051
238854,32051
869662,32051
869661,32051
869663,32051
869724,32051
869725,32051
869726,32051
754040,32051
555387,32051
754042,32051
2268578,32051
536474,32051
195059,32198
1856031,32201
12271,32247
12451,32247
907191,32247
1980431,32247
326941,32247
12809,32247
1926633,32389
257816,32391
47223,32392
10243,32536
10243,32538
981323,33008
1109716,33008
686439,33013
12149,33113
158463,33114
1387160,33118
134599,33118
369762,33120
31602,33129
1872719,33196
1032481,33377
1032482,33377
1032483,33377
1911435,33414
1911434,33414
262177,33414
1487185,33431
889813,33548
1354498,33548
538970,33553
1522179,33640
693272,33653
1932931,33653
251749,33658
1335638,33658
1755682,33903
747763,33903
374422,33903
182851,33913
1913112,33936
139871,33959
139872,33959
139870,33959
1161930,33966
1536604,33967
1536605,33967
1262515,33968
1262516,33968
1262522,33968
1262517,33968
1262520,33968
230871,33972
754056,34008
754056,34009
941969,34019
941970,34019
941969,34021
941970,34021
2052752,34051
2052753,34051
2052754,34051
2052746,34051
1206556,34051
110457,34051
936152,34085
32624,34192
77344,34213
1311625,34245
447606,34245
73423,34245
89471,34245
12271,34270
190809,34270
722755,34270
37125,34270
12317,34274
656028,34275
2169907,34275
685973,34276
509531,34276
509532,34276
685973,34282
656025,34287
509532,34287
685973,34289
1808960,34399
10497,34596
688436,34604
1980521,34610
1428456,34610
11569,34610
11082,34610
1980521,34611
11086,34613
11084,34613
11591,34613
11083,34614
1569922,34615
11084,34615
1608044,34619
1608045,34619
46839,34620
11083,34620
1608048,34622
172148,34626
1980520,34626
33743,34626
11082,34627
1980521,34630
11033,34630
11082,34630
11569,34631
886669,34735
2010248,34827
46839,34844
291590,34844
2268125,34844
1294177,34857
10406,34862
1843766,34869
1163708,34869
11086,34878
11292,34880
1513315,34880
1882382,34882
1552409,34882
1564182,34884
436911,34886
365144,34907
11039,34999
190811,35286
40050,35506
40050,35507
1714621,35510
55744,35510
11083,35565
1133751,35608
2212644,35625
33763,35627
392505,35658
400121,35669
382962,35717
1708483,35725
1527523,35725
1262530,35742
1262527,35743
1115696,35749
1432658,35783
62059,35875
2169804,35875
32620,35876
100755,35882
12844,35883
100755,35883
100755,35884
2212644,35889
368735,35889
32612,35889
471285,35889
89471,35889
116056,35889
255521,35889
335187,35889
12317,35889
107324,35889
10831,35889
470166,35889
370833,35889
1183241,35925
1211481,35925
481311,35925
1211480,35925
12321,35936
333968,35936
47740,35936
10651,35936
12240,35936
12197,35938
191547,35938
12201,35938
12275,35938
196089,35938
2212644,35939
12171,35939
11612,35939
1849539,36050
1848042,36050
1848169,36050
1849537,36050
1848150,36050
1848151,36050
1848152,36050
1848153,36050
1849542,36050
1849543,36050
1849531,36050
1849532,36050
1849544,36050
1849545,36050
1849533,36050
1849535,36050
75747,36050
1849534,36050
1983535,36094
1241371,36100
1608060,36161
1608063,36161
1608064,36161
1746060,36161
2170103,36198
1965065,36223
929831,36225
481147,36226
1965063,36227
64295,36228
75888,36229
106332,36229
1667587,36229
46771,36229
871699,36282
1159903,36291
572287,36294
1159907,36297
12178,36459
152177,36459
38837,36483
10799,36483
11191,36483
12211,36595
31738,36595
12175,36596
136418,36596
75387,36596
1343920,36596
65467,36596
129143,36596
12211,36596
31738,36596
587197,36596
1980433,36598
1291658,36598
1980426,36599
12175,36610
12783,36610
2164100,36651
2164101,36651
1833938,36651
1755754,36655
1755753,36655
1755752,36655
1755781,36655
1756157,36655
1755467,36655
2018501,36668
2018503,36668
2018502,36668
439491,36668
2018500,36668
1980529,36801
1327959,36809
2656529,36822
2591111,36822
2601686,36822
2656532,36822
2599843,36822
1109710,36822
1647473,36822
2653716,36822
2588490,36822
2599845,36822
2652414,36822
2599848,36822
2599849,36822
2725616,36822
2656542,36822
2656545,36822
1622193,36823
1277895,36855
97344,36977
1891739,37010
1236400,37011
2035845,37012
1891735,37012
1891736,37012
1891737,37012
1891738,37012
928211,37012
927576,37012
928213,37012
1762023,37012
2054610,37017
2054613,37017
1980459,37020
333341,37186
422138,37189
2013564,37190
981323,37326
1109711,37326
1100814,37330
174178,37334
92129,37347
318558,37347
10397,37347
412688,37495
270117,37495
1578825,37495
305785,37495
113553,37495
538004,37495
103782,37547
1227557,37577
1631303,37577
529840,37577
1266451,37577
11039,37591
197771,37598
1891751,37607
89471,37645
12906,37656
73561,37656
12162,37656
37127,37656
72705,37690
41862,37690
69608,37762
69609,37762
134822,37762
1112578,37762
697289,37762
697290,37762
69610,37762
36339,37762
697291,37762
69612,37762
31533,37762
1555238,37762
1430444,37762
245685,37762
2024313,37762
2024315,37762
491893,37770
152177,37818
2419955,37927
1534467,37951
985683,37951
59563,37951
939923,38005
1416027,38018
1416028,38018
1416030,38018
1416031,38018
12104,38020
104389,38190
12178,38198
152177,38198
73840,38206
12230,38206
290031,38214
152177,38220
12178,38234
12178,38236
2664246,38293
2047868,38305
2047869,38305
2015851,38305
2047871,38305
2047788,38307
12331,38413
638358,38414
496807,38414
2316144,38451
185638,38569
394239,38626
154834,38727
40279,38727
1027869,38727
1571533,38727
1302849,38730
1302850,38730
2041419,38771
2041417,38771
2057979,38787
338781,38833
755272,38833
373996,38833
880161,38833
191547,38871
12282,38871
12275,38871
568090,38945
573199,39030
289998,39255
289999,39255
269280,39255
269281,39255
2020286,39350
2020287,39350
1830242,39414
51680,39414
452475,39432
28288,39466
937809,39501
1177751,39501
1177752,39501
1177753,39501
676234,39538
191547,39639
12180,39639
367682,39639
31750,39639
12809,39639
12295,39639
12282,39639
12275,39639
362693,39947
265522,40071
72003,40085
1675862,40085
1367203,40089
164750,40125
45237,40125
572289,40157
760732,40214
760939,40214
279006,40214
1606497,40230
1606498,40230
1606499,40230
1606502,40233
2083199,40233
1985359,40233
1387160,40320
1678003,40321
1507725,40321
414528,40321
223305,40321
884612,40321
436242,40321
1987360,40321
2011087,40323
1211280,40324
1239382,40324
2650877,40324
2601680,40324
1027253,40324
2596674,40324
573591,40324
1346893,40324
1343494,40324
334856,40324
1168563,40324
1642663,40324
2044561,40324
2555548,40324
12240,40336
667119,40336
1881630,40337
216371,40380
1781241,40385
425010,40559
425009,40559
2169747,40559
2219106,40559
2219107,40559
2219108,40559
2219105,40559
2219109,40559
2219110,40559
444193,40559
1629665,40559
1629666,40559
1629667,40559
1629671,40559
1568973,40559
129395,40559
174142,40559
908834,40559
10804,40674
38767,40674
57482,40674
57483,40674
64310,40674
38766,40674
11292,40674
11856,40674
1076255,40674
1972567,40674
2218588,40690
12271,40749
437470,40749
759938,40830
112436,40888
12777,40888
48876,40919
12777,40919
1408895,40922
1323529,40922
12777,40922
228582,40932
191032,40932
66834,40932
12777,40954
12286,41021
1608091,41070
2293310,41116
2170404,41261
28871,41262
12321,41386
10497,41426
443876,41426
1398939,41429
64286,41429
73423,41522
241651,41550
12317,41562
68402,41568
12165,41568
12315,41568
73423,41653
693629,41673
537009,41674
315713,41775
1301279,41808
1980540,41812
449135,41819
449136,41819
159140,41820
490110,41820
490111,41820
318836,41820
318849,41821
1955199,41827
880160,41874
2023155,41980
2282646,42073
1623687,42147
1623689,42147
1623688,42147
1912598,42229
453139,42229
453140,42229
453141,42229
65467,42229
1423421,42229
131226,42229
129143,42229
202566,42229
1312929,42229
368620,42229
368621,42229
1424279,42229
42882,42229
2074132,42229
217686,42229
154339,42229
1855510,42229
12282,42229
10243,42254
450605,42254
2050019,42254
1987145,42254
320856,42337
11307,42337
12295,42337
2480177,42344
2480178,42344
